SENDER_ID	SITE_ID	AGENCY	SITE_NAME	DIRECTORY_PATH	SUB_DIRECTORY_PATH
MODENTJA	26000	33	MO_STATE	project\vine\mo\mostate	modentja
MODOUGLASJA	26000	34	MO_STATE	project\vine\mo\mostate	modouglasja
MOGENTRYJA	26000	38	MO_STATE	project\vine\mo\mostate	mogentryja
MOGREENEJA	26000	39	MO_STATE	project\vine\mo\mostate	mogreeneja
MOGRUNDYJA	26000	40	MO_STATE	project\vine\mo\mostate	mogrundyja
MOHARRISONJA	26000	41	MO_STATE	project\vine\mo\mostate	moharrisonja
MOHENRYJA	26000	42	MO_STATE	project\vine\mo\mostate	mohenryja
MOHOLTJA	26000	44	MO_STATE	project\vine\mo\mostate	moholtja
MOHOWARDJA	26000	45	MO_STATE	project\vine\mo\mostate	mohowardja
MOHOWELLJA	26000	46	MO_STATE	project\vine\mo\mostate	mohowellja
MOIRONJA	26000	47	MO_STATE	project\vine\mo\mostate	moironja
MOJACKSONJA	26000	48	MO_STATE	project\vine\mo\mostate	mojacksonja
MOJASPERJA	26000	50	MO_STATE	project\vine\mo\mostate	mojasperja
MOJEFFERSONJA	26000	51	MO_STATE	project\vine\mo\mostate	mojeffersonja
MOKNOXJA	26000	53	MO_STATE	project\vine\mo\mostate	moknoxja
MOLACLEDEJA	26000	54	MO_STATE	project\vine\mo\mostate	molacledeja
MOLAFAYETTEJA	26000	55	MO_STATE	project\vine\mo\mostate	molafayetteja
MOLAWRENCEJA	26000	56	MO_STATE	project\vine\mo\mostate	molawrenceja
MOLEWISJA	26000	57	MO_STATE	project\vine\mo\mostate	molewisja
MOLINCOLNJA	26000	58	MO_STATE	project\vine\mo\mostate	molincolnja
MOMACONJA	26000	61	MO_STATE	project\vine\mo\mostate	momaconja
MOMADISONJA	26000	62	MO_STATE	project\vine\mo\mostate	momadisonja
MOMARIESJA	26000	63	MO_STATE	project\vine\mo\mostate	momariesja
MOMARIONJA	26000	64	MO_STATE	project\vine\mo\mostate	momarionja
MOMILLERJA	26000	67	MO_STATE	project\vine\mo\mostate	momillerja
MOMISSISSIPPIJA	26000	68	MO_STATE	project\vine\mo\mostate	momississippija
MOMONITEAUJA	26000	69	MO_STATE	project\vine\mo\mostate	momoniteauja
MOMONROEJA	26000	70	MO_STATE	project\vine\mo\mostate	momonroeja
MOMONTGOMERYJA	26000	71	MO_STATE	project\vine\mo\mostate	momontgomeryja
MOMORGANJA	26000	72	MO_STATE	project\vine\mo\mostate	momorganja
MONEWMADRIDJA	26000	73	MO_STATE	project\vine\mo\mostate	monewmadridja
MONEWTONJA	26000	74	MO_STATE	project\vine\mo\mostate	monewtonja
MONODAWAYJA	26000	75	MO_STATE	project\vine\mo\mostate	monodawayja
MOOREGONJA	26000	76	MO_STATE	project\vine\mo\mostate	mooregonja
MOOSAGEJA	26000	77	MO_STATE	project\vine\mo\mostate	moosageja
MOOZARKJA	26000	78	MO_STATE	project\vine\mo\mostate	moozarkja
MOPEMISCOTJA	26000	79	MO_STATE	project\vine\mo\mostate	mopemiscotja
MOPERRYJA	26000	80	MO_STATE	project\vine\mo\mostate	moperryja
MOPETTISJA	26000	81	MO_STATE	project\vine\mo\mostate	mopettisja
MOPIKEJA	26000	83	MO_STATE	project\vine\mo\mostate	mopikeja
MOPLATTEJA	26000	84	MO_STATE	project\vine\mo\mostate	moplatteja
MOPOLKJA	26000	85	MO_STATE	project\vine\mo\mostate	mopolkja
MOPULASKIJA	26000	86	MO_STATE	project\vine\mo\mostate	mopulaskija
MORAYJA	26000	90	MO_STATE	project\vine\mo\mostate	morayja
MOREYNOLDSJA	26000	91	MO_STATE	project\vine\mo\mostate	moreynoldsja
MOSALINEJA	26000	93	MO_STATE	project\vine\mo\mostate	mosalineja
MOSCOTLANDJA	26000	95	MO_STATE	project\vine\mo\mostate	moscotlandja
MOSCOTTJA	26000	96	MO_STATE	project\vine\mo\mostate	moscottja
MOSHANNONJA	26000	97	MO_STATE	project\vine\mo\mostate	moshannonja
MOSTCLAIRJA	26000	100	MO_STATE	project\vine\mo\mostate	mostclairja
MOSTFRANCOISJA	26000	101	MO_STATE	project\vine\mo\mostate	mostfrancoisja
MOSTEGENEVIEVEJA	26000	102	MO_STATE	project\vine\mo\mostate	mostegenevieveja
MOSTLOUISCOUNTYJA	26000	106	MO_STATE	project\vine\mo\mostate	mostlouiscountyja
MOSTLOUISCITY	26000	108	MO_STATE	project\vine\mo\mostate	mostlouiscity
MOSTONEJA	26000	110	MO_STATE	project\vine\mo\mostate	mostoneja
MOTANEYJA	26000	111	MO_STATE	project\vine\mo\mostate	motaneyja
MOTEXASJA	26000	112	MO_STATE	project\vine\mo\mostate	motexasja
MOVERNONJA	26000	113	MO_STATE	project\vine\mo\mostate	movernonja
MOWARRENJA	26000	114	MO_STATE	project\vine\mo\mostate	mowarrenja
MOWASHINGTONJA	26000	115	MO_STATE	project\vine\mo\mostate	mowashingtonja
MOWEBSTERJA	26000	117	MO_STATE	project\vine\mo\mostate	mowebsterja
ARARKAJA_2	104999	1	AR_ARSTATE_1	project\vine\ar\arstate_1	ararkaja_2
ARASHLJA_2	104999	4	AR_ARSTATE_1	project\vine\ar\arstate_1	arashlja_2
ARASHLPR_2	104999	5	AR_ARSTATE_1	project\vine\ar\arstate_1	arashlpr_2
ARBENTONJA_1	104999	9	AR_ARSTATE_1	project\vine\ar\arstate_1	arbentonja
ARBENTPR_2	104999	10	AR_ARSTATE_1	project\vine\ar\arstate_1	arbentpr_2
ARBOONJA_2	104999	11	AR_ARSTATE_1	project\vine\ar\arstate_1	arboonja_2
ARBOONPR_2	104999	12	AR_ARSTATE_1	project\vine\ar\arstate_1	arboonpr_2
ARCLARJA_2	104999	23	AR_ARSTATE_1	project\vine\ar\arstate_1	arclarja_2
ARCLARPR_2	104999	24	AR_ARSTATE_1	project\vine\ar\arstate_1	arclarpr_2
ARCRAIJA_2	104999	36	AR_ARSTATE_1	project\vine\ar\arstate_1	arcraija_2
ARCRAIPR_2	104999	37	AR_ARSTATE_1	project\vine\ar\arstate_1	arcraipr_2
ARDALLPR_2	104999	45	AR_ARSTATE_1	project\vine\ar\arstate_1	ardallpr_2
ARDALLJA_2	104999	46	AR_ARSTATE_1	project\vine\ar\arstate_1	ardallja_2
FLVOLUSIAJA1	10064	1	FL_VOLUSIA	project\vine\fl\volusia	flvolusiaja
WVDOC	49900	29	WV_WVDOC	project\vine\wv\wvdoc	
CEOCOMLINK	72900	1	CEOComLink	project\biz\ceocomlink	
ILADAMSJL_1	114004	1	IL_ILSTATE_1	project\vine\il\ilstate_1	iladamsjl_1
ILALEXANDERCT_1	114004	3	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILBONDCT_1	114004	5	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILBOONECT_1	114004	7	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILBROWNCT_1	114004	9	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILBUREAUCT_1	114004	11	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCLINTONJL_1	114004	14	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCARROLLCT_1	114004	15	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCRAWFORDJL_1	114004	17	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCHAMPAIGNCT_1	114004	19	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCHRISTIANCT_1	114004	21	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCLARKCT_1	114004	23	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCLAYJL_1	114004	25	IL_ILSTATE_1	project\vine\il\ilstate_1	ilclayjl_1
ILFORDJL_1	114004	27	IL_ILSTATE_1	project\vine\il\ilstate_1	ilclintonjl_1
ILFRANKLINJL_1	114004	28	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCOLESCT_1	114004	29	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILCRAWFORDCT_1	114004	31	IL_ILSTATE_1	project\vine\il\ilstate_1	ilcrawfordjl_1
ILDOC	14004	253	IL_ILSTATE	project\vine\il\ilstate	ildoc
ILMONROECT	14004	132	IL_ILSTATE	project\vine\il\ilstate	ilmonroect
ILMOULTRIEJA	14004	137	IL_ILSTATE	project\vine\il\ilstate	ilmoultrieja
ILOGLECT	14004	140	IL_ILSTATE	project\vine\il\ilstate	iloglect
ILPERRYCT	14004	144	IL_ILSTATE	project\vine\il\ilstate	ilperryct
ILPIKECT	14004	148	IL_ILSTATE	project\vine\il\ilstate	ilpikect
ILPULASKIJA	14004	151	IL_ILSTATE	project\vine\il\ilstate	
ILSALINECT	14004	162	IL_ILSTATE	project\vine\il\ilstate	ilsalinect
ILSCOTTJA	14004	167	IL_ILSTATE	project\vine\il\ilstate	
ILSHELBYCT	14004	170	IL_ILSTATE	project\vine\il\ilstate	ilshelbyct
ILUNIONCT	14004	180	IL_ILSTATE	project\vine\il\ilstate	ilunionct
ILMARSHALLJA	14004	115	IL_ILSTATE	project\vine\il\ilstate	ilmarshallja
ARDYS	4500	1	AR_DYS	project\vine\ar\ardys	
ILWABASHJA	14004	183	IL_ILSTATE	project\vine\il\ilstate	ilwabashja
ILWABASHCT	14004	184	IL_ILSTATE	project\vine\il\ilstate	ilwabashct
ILWARRENJA	14004	185	IL_ILSTATE	project\vine\il\ilstate	ilwarrenja
ILWARRENCT	14004	186	IL_ILSTATE	project\vine\il\ilstate	ilwarrenct
ILWASHINGTONJA	14004	187	IL_ILSTATE	project\vine\il\ilstate	ilwashingtonja
ILWASHINGTONCT	14004	188	IL_ILSTATE	project\vine\il\ilstate	ilwashingtonct
ILWAYNEJA	14004	189	IL_ILSTATE	project\vine\il\ilstate	ilwayneja
ILWAYNECT	14004	190	IL_ILSTATE	project\vine\il\ilstate	ilwaynect
ILWHITEJA	14004	191	IL_ILSTATE	project\vine\il\ilstate	ilwhiteja
ILWHITECT	14004	192	IL_ILSTATE	project\vine\il\ilstate	ilwhitect
ILWHITESIDEJA	14004	193	IL_ILSTATE	project\vine\il\ilstate	ilwhitesideja
ILWHITESIDECT	14004	194	IL_ILSTATE	project\vine\il\ilstate	ilwhitesidect
ILWILLJA	14004	195	IL_ILSTATE	project\vine\il\ilstate	ilwillja
ILWILLCT	14004	196	IL_ILSTATE	project\vine\il\ilstate	ilwillct
ILWILLIAMSONJA	14004	197	IL_ILSTATE	project\vine\il\ilstate	ilwilliamsonja
ILWILLIAMSONCT	14004	198	IL_ILSTATE	project\vine\il\ilstate	ilwilliamsonct
ILWINNEBAGOJA	14004	199	IL_ILSTATE	project\vine\il\ilstate	ilwinnebagoja
ILWINNEBAGOCT	14004	200	IL_ILSTATE	project\vine\il\ilstate	ilwinnebagoct
ILWOODFORDJA	14004	201	IL_ILSTATE	project\vine\il\ilstate	ilwoodfordja
ILWOODFORDCT	14004	202	IL_ILSTATE	project\vine\il\ilstate	ilwoodfordct
ILCARROLLCT	14004	16	IL_ILSTATE	project\vine\il\ilstate	ilcarrollct
ILLIVINGSTONJA	14004	103	IL_ILSTATE	project\vine\il\ilstate	illivingstonja
ILLIVINGSTONCT	14004	104	IL_ILSTATE	project\vine\il\ilstate	illivingstonct
ILLOGANCT	14004	106	IL_ILSTATE	project\vine\il\ilstate	illoganct
ILMACONJA	14004	107	IL_ILSTATE	project\vine\il\ilstate	ilmaconja
ILMACOUPINJA	14004	109	IL_ILSTATE	project\vine\il\ilstate	ilmacoupinja
ILMACOUPINCT	14004	110	IL_ILSTATE	project\vine\il\ilstate	ilmacoupinct
ILMADISONJA	14004	111	IL_ILSTATE	project\vine\il\ilstate	ilmadisonja
ILMADISONCT	14004	112	IL_ILSTATE	project\vine\il\ilstate	ilmadisonct
ILMARIONJA	14004	113	IL_ILSTATE	project\vine\il\ilstate	ilmarionja
ILMARIONCT	14004	114	IL_ILSTATE	project\vine\il\ilstate	ilmarionct
ILMARSHALLCT	14004	116	IL_ILSTATE	project\vine\il\ilstate	ilmarshallct
ILMASONCT	14004	118	IL_ILSTATE	project\vine\il\ilstate	ilmasonct
ILMASSACJA	14004	119	IL_ILSTATE	project\vine\il\ilstate	ilmassacja
ILMASSACCT	14004	120	IL_ILSTATE	project\vine\il\ilstate	ilmassacct
ILMCDONOUGHJA	14004	121	IL_ILSTATE	project\vine\il\ilstate	ilmcdonoughja
ILMCDONOUGHCT	14004	122	IL_ILSTATE	project\vine\il\ilstate	ilmcdonoughct
ILMCHENRYJA	14004	123	IL_ILSTATE	project\vine\il\ilstate	ilmchenryja
ILMCHENRYCT	14004	124	IL_ILSTATE	project\vine\il\ilstate	ilmchenryct
ILMCLEANJA	14004	125	IL_ILSTATE	project\vine\il\ilstate	ilmcleanja
ILMCLEANCT	14004	126	IL_ILSTATE	project\vine\il\ilstate	
ILMENARDJA	14004	127	IL_ILSTATE	project\vine\il\ilstate	ilmenardja
ILMENARDCT	14004	128	IL_ILSTATE	project\vine\il\ilstate	
ILMERCERJA	14004	129	IL_ILSTATE	project\vine\il\ilstate	ilmercerja
ILMERCERCT	14004	130	IL_ILSTATE	project\vine\il\ilstate	ilmercerct
ILMONROEJA	14004	131	IL_ILSTATE	project\vine\il\ilstate	ilmonroeja
ILMONTGOMERYJA	14004	133	IL_ILSTATE	project\vine\il\ilstate	ilmontgomjl
ILMORGANCT	14004	136	IL_ILSTATE	project\vine\il\ilstate	ilmorganct
ILMOULTRIECT	14004	138	IL_ILSTATE	project\vine\il\ilstate	ilmoultriect
ILOGLEJA	14004	139	IL_ILSTATE	project\vine\il\ilstate	ilogleja
ILPEORIAJA	14004	141	IL_ILSTATE	project\vine\il\ilstate	ilpeoriaja
ILPEORIACT	14004	142	IL_ILSTATE	project\vine\il\ilstate	ilpeoriact
ILPIATTJA	14004	145	IL_ILSTATE	project\vine\il\ilstate	ilpiattja
ILPIATTCT	14004	146	IL_ILSTATE	project\vine\il\ilstate	ilpiattct
ILPIKEJA	14004	147	IL_ILSTATE	project\vine\il\ilstate	
ILPOPEJA	14004	149	IL_ILSTATE	project\vine\il\ilstate	
ILPOPECT	14004	150	IL_ILSTATE	project\vine\il\ilstate	ilpopect
ILPULASKICT	14004	152	IL_ILSTATE	project\vine\il\ilstate	ilpulaskict
ILPUTNAMJA	14004	153	IL_ILSTATE	project\vine\il\ilstate	ilputnamja
ILPUTNAMCT	14004	154	IL_ILSTATE	project\vine\il\ilstate	ilputnamct
ILRICHLANDJA	14004	157	IL_ILSTATE	project\vine\il\ilstate	ilrichlandja
ILRICHLANDCT	14004	158	IL_ILSTATE	project\vine\il\ilstate	ilrichlandct
ILROCKISLANDJA	14004	159	IL_ILSTATE	project\vine\il\ilstate	ilrockislandja
ILROCKISLANDCT	14004	160	IL_ILSTATE	project\vine\il\ilstate	ilrockislandct
ILSALINEJA	14004	161	IL_ILSTATE	project\vine\il\ilstate	ilsalineja
ILSANGAMONJA	14004	163	IL_ILSTATE	project\vine\il\ilstate	ilsangamonja
ILSCHUYLERCT	14004	166	IL_ILSTATE	project\vine\il\ilstate	ilschuylerct
ILSCOTTCT	14004	168	IL_ILSTATE	project\vine\il\ilstate	
ILSHELBYJA	14004	169	IL_ILSTATE	project\vine\il\ilstate	ilshelbyja
ILSTCLAIRCT	14004	172	IL_ILSTATE	project\vine\il\ilstate	ilstclairct
ILSTARKJA	14004	173	IL_ILSTATE	project\vine\il\ilstate	ilstarkja
ILSTEPHENSONJA	14004	175	IL_ILSTATE	project\vine\il\ilstate	ilstephensonja
ILSTEPHENSONCT	14004	176	IL_ILSTATE	project\vine\il\ilstate	ilstephensonct
ILTAZEWELLCT	14004	178	IL_ILSTATE	project\vine\il\ilstate	
ILUNIONJA	14004	179	IL_ILSTATE	project\vine\il\ilstate	
ILVERMILIONCT	14004	182	IL_ILSTATE	project\vine\il\ilstate	ilvermilionct
ILKNOXCT_1	114004	93	IL_ILSTATE_1	project\vine\il\ilstate_1	ilknoxjl_1
ILWASHINGTONJL_1	114004	95	IL_ILSTATE_1	project\vine\il\ilstate_1	illasallecc_1
ILLAKECT_1	114004	97	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILLAWRENCEJL_1	114004	99	IL_ILSTATE_1	project\vine\il\ilstate_1	illawrjl_1
ILLEECT_1	114004	101	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILLIVINGSTONCT_1	114004	103	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILLOGANCT_1	114004	105	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMACONCT_1	114004	107	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMACOUPINCT_1	114004	109	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMADISONJL_1	114004	111	IL_ILSTATE_1	project\vine\il\ilstate_1	ilmadisonjl_1
ILMARIONCT_1	114004	113	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMARSHALLJL_1	114004	115	IL_ILSTATE_1	project\vine\il\ilstate_1	ilmarshalljl_1
ILMASONCT_1	114004	117	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMASSACCT_1	114004	118	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMASSACDET_1	114004	119	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMCDONOUGHCC_1	114004	121	IL_ILSTATE_1	project\vine\il\ilstate_1	ilmcdoncc_1
ILMCHENRYCT_1	114004	123	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMCLEANCT_1	114004	125	IL_ILSTATE_1	project\vine\il\ilstate_1	ilmcleanjl_1
ILMENARDCT_1	114004	127	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMERCERCT_1	114004	129	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMONROECT_1	114004	131	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMONTGOMERYCT_1	114004	133	IL_ILSTATE_1	project\vine\il\ilstate_1	ilmontgomjl_1
ILMORGANCT_1	114004	135	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILMOULTRIECT_1	114004	137	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILOGLEJL_1	114004	139	IL_ILSTATE_1	project\vine\il\ilstate_1	iloglejl_1
ILPEORIAJL_1	114004	141	IL_ILSTATE_1	project\vine\il\ilstate_1	ilpeoriajl_1
ILPERRYCT_1	114004	143	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILPIATTJL_1	114004	145	IL_ILSTATE_1	project\vine\il\ilstate_1	ilpiattjl_1
ILPIKECT_1	114004	147	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILPOPECT_1	114004	149	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILPULASKICT_1	114004	151	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILPUTNAMJL_1	114004	153	IL_ILSTATE_1	project\vine\il\ilstate_1	ilputnamjl_1
ILRANDOLPHCT_1	114004	155	IL_ILSTATE_1	project\vine\il\ilstate_1	ilrandolphjl_1
ILRICHLANDJL_1	114004	157	IL_ILSTATE_1	project\vine\il\ilstate_1	ilrichlandjl_1
ILROCKISLANDCT_1	114004	159	IL_ILSTATE_1	project\vine\il\ilstate_1	ilrockisjl_1
ILSALINECT_1	114004	161	IL_ILSTATE_1	project\vine\il\ilstate_1	ilsalinejl_1
ILSANGAMONJL_1	114004	163	IL_ILSTATE_1	project\vine\il\ilstate_1	ilsangamonjl_1
ILSCHUYLERJL_1	114004	165	IL_ILSTATE_1	project\vine\il\ilstate_1	ilschuylerjl_1
ILSCOTTCT_1	114004	167	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILSHELBYCT_1	114004	169	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILSTCLAIRCT_1	114004	171	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILSTARKCT_1	114004	173	IL_ILSTATE_1	project\vine\il\ilstate_1	ilstarkjl_1
ILSTEPHENSONCT_1	114004	175	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILTAZEWELLCT_1	114004	177	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILUNIONCT_1	114004	179	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILVERMILIONCT_1	114004	181	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWABASHJL_1	114004	183	IL_ILSTATE_1	project\vine\il\ilstate_1	ilwabashjl_1
ILWARRENCT_1	114004	185	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWASHINGTONCT_1	114004	187	IL_ILSTATE_1	project\vine\il\ilstate_1	ilwashjl_1
ILWAYNECT_1	114004	189	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWHITECT_1	114004	191	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWHITESIDECT_1	114004	193	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWILLSO_1	114004	195	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWILLIAMSONCT_1	114004	197	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWINNEBAGOCT_1	114004	199	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILWOODFORDSCT_1	114004	201	IL_ILSTATE_1	project\vine\il\ilstate_1	
ILDOC_1	114004	253	IL_ILSTATE_1	project\vine\il\ilstate_1	ildoc_1
ILTRIDET_1	114004	257	IL_ILSTATE_1	project\vine\il\ilstate_1	iltridet_1
NEADAMJA_1	128000	40	NE_STATE_1	project\vine\ne\nestate_1	neadamja_1
NEANTEJA_1	128000	47	NE_STATE_1	project\vine\ne\nestate_1	neanteja_1
NEBOONJA_1	128000	61	NE_STATE_1	project\vine\ne\nestate_1	neboonja_1
NEBOXBJA_1	128000	69	NE_STATE_1	project\vine\ne\nestate_1	neboxbja_1
NEBROWJA_1	128000	81	NE_STATE_1	project\vine\ne\nestate_1	nebrowja_1
NEBUFFJA_1	128000	86	NE_STATE_1	project\vine\ne\nestate_1	nebuffja_1
NEBUTLJA_1	128000	109	NE_STATE_1	project\vine\ne\nestate_1	nebutlja_1
NECASSJA_1	128000	114	NE_STATE_1	project\vine\ne\nestate_1	necassja_1
NECEDAJA_1	128000	123	NE_STATE_1	project\vine\ne\nestate_1	necedaja_1
NECHASJA_1	128000	131	NE_STATE_1	project\vine\ne\nestate_1	nechasja_1
NECHERJA_1	128000	138	NE_STATE_1	project\vine\ne\nestate_1	necherja_1
NECHEYJA_1	128000	143	NE_STATE_1	project\vine\ne\nestate_1	necheyja_1
NECLAYJA_1	128000	148	NE_STATE_1	project\vine\ne\nestate_1	neclayja_1
NECOLFJA_1	128000	155	NE_STATE_1	project\vine\ne\nestate_1	necolfja_1
NECUSTJA_1	128000	167	NE_STATE_1	project\vine\ne\nestate_1	necustja_1
NEDAKOJA_1	128000	174	NE_STATE_1	project\vine\ne\nestate_1	nedakoja_1
NEDAWEJA_1	128000	182	NE_STATE_1	project\vine\ne\nestate_1	nedaweja_1
NEDAWSJA_1	128000	190	NE_STATE_1	project\vine\ne\nestate_1	nedawsja_1
NEDEUEJA_1	128000	199	NE_STATE_1	project\vine\ne\nestate_1	nedeueja_1
NEDIXOJA_1	128000	204	NE_STATE_1	project\vine\ne\nestate_1	nedixoja_1
NEDODGJA_1	128000	209	NE_STATE_1	project\vine\ne\nestate_1	nedodgja_1
NEDOUGJA_1	128000	220	NE_STATE_1	project\vine\ne\nestate_1	nedougja_1
NEDUNDJA_1	128000	268	NE_STATE_1	project\vine\ne\nestate_1	nedundja_1
NEFILMJA_1	128000	273	NE_STATE_1	project\vine\ne\nestate_1	nefilmja_1
NEFRANJA_1	128000	279	NE_STATE_1	project\vine\ne\nestate_1	nefranja_1
NEFRONJA_1	128000	284	NE_STATE_1	project\vine\ne\nestate_1	nefronja_1
NEFURNJA_1	128000	288	NE_STATE_1	project\vine\ne\nestate_1	nefurnja_1
NEGAGEJA_1	128000	296	NE_STATE_1	project\vine\ne\nestate_1	negageja_1
NEGARDJA_1	128000	304	NE_STATE_1	project\vine\ne\nestate_1	negardja_1
NEHALLJA_1	128000	324	NE_STATE_1	project\vine\ne\nestate_1	nehallja_1
NEHAMIJA_1	128000	335	NE_STATE_1	project\vine\ne\nestate_1	nehamija_1
NEHARLJA_1	128000	339	NE_STATE_1	project\vine\ne\nestate_1	neharlja_1
NEHITCJA_1	128000	347	NE_STATE_1	project\vine\ne\nestate_1	nehitcja_1
NEHOLTJA_1	128000	350	NE_STATE_1	project\vine\ne\nestate_1	neholtja_1
NEJEFFJA_1	128000	367	NE_STATE_1	project\vine\ne\nestate_1	nejeffja_1
NEJOHNJA_1	128000	372	NE_STATE_1	project\vine\ne\nestate_1	nejohnja_1
NEKEARJA_1	128000	378	NE_STATE_1	project\vine\ne\nestate_1	nekearja_1
NEKEITJA_1	128000	383	NE_STATE_1	project\vine\ne\nestate_1	nekeitja_1
NEKIMBJA_1	128000	391	NE_STATE_1	project\vine\ne\nestate_1	nekimbja_1
NEKNOXJA_1	128000	397	NE_STATE_1	project\vine\ne\nestate_1	neknoxja_1
NELANCJA_1	128000	427	NE_STATE_1	project\vine\ne\nestate_1	nelancja_1
NELINCJA_1	128000	438	NE_STATE_1	project\vine\ne\nestate_1	nelincja_1
NEMADIJA_1	128000	455	NE_STATE_1	project\vine\ne\nestate_1	nemadija_1
NENORFJA_1	128000	456	NE_STATE_1	project\vine\ne\nestate_1	nenorfja_1
NEMERRJA_1	128000	467	NE_STATE_1	project\vine\ne\nestate_1	nemerrja_1
NEMORRJA_1	128000	472	NE_STATE_1	project\vine\ne\nestate_1	nemorrja_1
NENEMAJA_1	128000	487	NE_STATE_1	project\vine\ne\nestate_1	nenemaja_1
NENUCKJA_1	128000	494	NE_STATE_1	project\vine\ne\nestate_1	nenuckja_1
NESUPEJA_1	128000	495	NE_STATE_1	project\vine\ne\nestate_1	nesupeja_1
NEOTOEJA_1	128000	499	NE_STATE_1	project\vine\ne\nestate_1	neotoeja_1
NEPHELJA_1	128000	517	NE_STATE_1	project\vine\ne\nestate_1	nephelja_1
NEPIERJA_1	128000	523	NE_STATE_1	project\vine\ne\nestate_1	nepierja_1
NEPLATJA_1	128000	531	NE_STATE_1	project\vine\ne\nestate_1	neplatja_1
NEPOLKJA_1	128000	539	NE_STATE_1	project\vine\ne\nestate_1	nepolkja_1
NEMCCOJA_1	128000	546	NE_STATE_1	project\vine\ne\nestate_1	nemccoja_1
NERICHJA_1	128000	552	NE_STATE_1	project\vine\ne\nestate_1	nerichja_1
NEROCKJA_1	128000	559	NE_STATE_1	project\vine\ne\nestate_1	nerockja_1
NESALIJA_1	128000	563	NE_STATE_1	project\vine\ne\nestate_1	nesalija_1
NESARPJA_1	128000	572	NE_STATE_1	project\vine\ne\nestate_1	nesarpja_1
NESAUNJA_1	128000	587	NE_STATE_1	project\vine\ne\nestate_1	nesaunja_1
NESCOTJA_1	128000	594	NE_STATE_1	project\vine\ne\nestate_1	nescotja_1
NESHERJA_1	128000	618	NE_STATE_1	project\vine\ne\nestate_1	nesherja_1
NETHAYJA_1	128000	638	NE_STATE_1	project\vine\ne\nestate_1	nethayja_1
NETHURJA_1	128000	647	NE_STATE_1	project\vine\ne\nestate_1	nethurja_1
NEVALLJA_1	128000	655	NE_STATE_1	project\vine\ne\nestate_1	nevallja_1
NEWASHJA_1	128000	660	NE_STATE_1	project\vine\ne\nestate_1	newashja_1
NEWEBSJA_1	128000	672	NE_STATE_1	project\vine\ne\nestate_1	newebsja_1
NEYORKJA_1	128000	681	NE_STATE_1	project\vine\ne\nestate_1	neyorkja_1
NDCS_1	128000	763	NE_STATE_1	project\vine\ne\nestate_1	ndcs_1
NELANCCO_1	128000	775	NE_STATE_1	project\vine\ne\nestate_1	nelancco_1
MIONTONAGONPR	23005	837	MI_MISTATE	project\vine\mi\mistate	miontonagonpa
FLDOC_1	110011	1	FL_FLDOC_1	project\vine\fl\fldoc_1	
